,/devices#IntGW-01/metrics/disk-device-write-latency,/devices#IntGW-01/metrics/cpu,/devices#IntGW-02/metrics/cpu,type,type_code,/time
1570,289588743109.0,2.57497753e+16,2.389643927e+16,tap-delay-start,7,2020-06-30 04:07:00
1571,0.0,2.574992597e+16,2.389658766e+16,tap-delay-start,7,2020-06-30 04:08:00
1572,0.0,2.575007642e+16,2.389673829e+16,tap-delay-start,7,2020-06-30 04:09:00
1573,0.0,2.575022675e+16,2.389688916e+16,tap-delay-start,7,2020-06-30 04:10:00
1574,289588743109.0,2.575037724e+16,2.389703984e+16,tap-delay-start,7,2020-06-30 04:11:00
1575,289591928126.0,2.575052789e+16,2.389719318e+16,tap-delay-stop,8,2020-06-30 04:12:00
1576,0.0,2.575067794e+16,2.389734446e+16,tap-delay-stop,8,2020-06-30 04:13:00
1577,289595739388.0,2.575082832e+16,2.38974962e+16,tap-delay-stop,8,2020-06-30 04:14:00
1578,289595739388.0,2.575097997e+16,2.389764872e+16,tap-delay-stop,8,2020-06-30 04:15:00
1579,0.0,2.575113167e+16,2.389780188e+16,tap-delay-stop,8,2020-06-30 04:16:00
1580,0.0,2.575128316e+16,2.389795595e+16,tap-delay-start,7,2020-06-30 04:17:00
1581,289599849865.0,2.575143533e+16,2.389810981e+16,tap-delay-start,7,2020-06-30 04:18:00
1582,289601960001.0,2.575158609e+16,2.389826284e+16,tap-delay-start,7,2020-06-30 04:19:00
1583,0.0,2.575173626e+16,2.389841556e+16,tap-delay-start,7,2020-06-30 04:20:00
1584,0.0,2.575188738e+16,2.389856697e+16,tap-delay-start,7,2020-06-30 04:21:00
1585,289605537579.0,2.57520382e+16,2.389872017e+16,tap-delay-stop,8,2020-06-30 04:22:00
1586,289605537579.0,2.575218983e+16,2.389887338e+16,tap-delay-stop,8,2020-06-30 04:23:00
1587,289609433997.0,2.575234153e+16,2.389902694e+16,tap-delay-stop,8,2020-06-30 04:24:00
1588,0.0,2.575249221e+16,2.389917959e+16,tap-delay-stop,8,2020-06-30 04:25:00
1589,289609433997.0,2.57526444e+16,2.389933259e+16,tap-delay-stop,8,2020-06-30 04:26:00
1590,289612483211.0,2.575279511e+16,2.389948453e+16,tap-delay-start,7,2020-06-30 04:27:00
1591,0.0,2.575293339e+16,2.389962163e+16,tap-delay-start,7,2020-06-30 04:28:00
1592,289612483211.0,2.575306769e+16,2.389975583e+16,tap-delay-start,7,2020-06-30 04:29:00
1593,0.0,2.575320183e+16,2.389988953e+16,tap-delay-start,7,2020-06-30 04:30:00
1594,0.0,2.575333769e+16,2.390002269e+16,tap-delay-start,7,2020-06-30 04:31:00
1595,0.0,2.57534691e+16,2.390015378e+16,tap-delay-start,7,2020-06-30 04:32:00
1596,289615366508.0,2.575361064e+16,2.390029475e+16,tap-delay-stop,8,2020-06-30 04:33:00
1597,0.0,2.575376109e+16,2.390044664e+16,tap-delay-stop,8,2020-06-30 04:34:00
1598,0.0,2.575391163e+16,2.390059826e+16,tap-delay-stop,8,2020-06-30 04:35:00
1599,0.0,2.575406358e+16,2.390075169e+16,tap-delay-stop,8,2020-06-30 04:36:00
1600,0.0,2.575421487e+16,2.390090518e+16,tap-delay-stop,8,2020-06-30 04:37:00
1601,0.0,2.575436631e+16,2.390105873e+16,tap-delay-start,7,2020-06-30 04:38:00
1602,0.0,2.575451729e+16,2.390121253e+16,tap-delay-start,7,2020-06-30 04:39:00
1603,0.0,2.575466769e+16,2.390136455e+16,tap-delay-start,7,2020-06-30 04:40:00
1604,0.0,2.575481843e+16,2.390151566e+16,tap-delay-start,7,2020-06-30 04:41:00
1605,0.0,2.575496853e+16,2.390166791e+16,tap-delay-start,7,2020-06-30 04:42:00
1606,289625117477.0,2.575511849e+16,2.390181888e+16,tap-delay-stop,8,2020-06-30 04:43:00
1607,289628993901.0,2.575526754e+16,2.39019698e+16,tap-delay-stop,8,2020-06-30 04:44:00
1608,289628993901.0,2.575541637e+16,2.390212045e+16,tap-delay-stop,8,2020-06-30 04:45:00
1609,289628993901.0,2.575556728e+16,2.390227263e+16,tap-delay-stop,8,2020-06-30 04:46:00
1610,0.0,2.575571798e+16,2.390242615e+16,tap-delay-stop,8,2020-06-30 04:47:00
1611,289632558016.0,2.575586919e+16,2.39025788e+16,tap-delay-start,7,2020-06-30 04:48:00
1612,0.0,2.575601952e+16,2.390273155e+16,tap-delay-start,7,2020-06-30 04:49:00
1613,289632558016.0,2.575616867e+16,2.390288287e+16,tap-delay-start,7,2020-06-30 04:50:00
1614,289632558016.0,2.575631893e+16,2.390303511e+16,tap-delay-start,7,2020-06-30 04:51:00
1615,289636781356.0,2.575646804e+16,2.390318906e+16,tap-delay-start,7,2020-06-30 04:52:00
1616,289636781356.0,2.575661643e+16,2.390334226e+16,tap-delay-start,7,2020-06-30 04:53:00
1617,289639823597.0,2.575676582e+16,2.39034966e+16,tap-delay-stop,8,2020-06-30 04:54:00
1618,0.0,2.575691736e+16,2.390365013e+16,tap-delay-stop,8,2020-06-30 04:55:00
1619,0.0,2.575706847e+16,2.390380266e+16,tap-delay-stop,8,2020-06-30 04:56:00
1620,0.0,2.575721813e+16,2.390395524e+16,tap-delay-stop,8,2020-06-30 04:57:00
1621,0.0,2.575736934e+16,2.390410758e+16,tap-delay-stop,8,2020-06-30 04:58:00
1622,0.0,2.575751833e+16,2.390425974e+16,tap-delay-start,7,2020-06-30 04:59:00
1623,0.0,2.575766883e+16,2.390440942e+16,tap-delay-start,7,2020-06-30 05:00:00
1624,289643113888.0,2.575781917e+16,2.390455982e+16,tap-delay-start,7,2020-06-30 05:01:00
1625,289646217218.0,2.575796869e+16,2.39047107e+16,tap-delay-start,7,2020-06-30 05:02:00
1626,0.0,2.57581194e+16,2.39048613e+16,tap-delay-start,7,2020-06-30 05:03:00
1627,289651229625.0,2.575827089e+16,2.390501257e+16,tap-delay-stop,8,2020-06-30 05:04:00
1628,289651229625.0,2.575842193e+16,2.390516514e+16,tap-delay-stop,8,2020-06-30 05:05:00
1629,289651229625.0,2.575857301e+16,2.390531778e+16,tap-delay-stop,8,2020-06-30 05:06:00
1630,0.0,2.575872415e+16,2.390547168e+16,tap-delay-stop,8,2020-06-30 05:07:00
1631,289654274305.0,2.575887488e+16,2.390562514e+16,tap-delay-stop,8,2020-06-30 05:08:00
1632,289654274305.0,2.575902605e+16,2.390577853e+16,tap-delay-start,7,2020-06-30 05:09:00
1633,289654274305.0,2.575917593e+16,2.390593103e+16,tap-delay-start,7,2020-06-30 05:10:00
1634,289654274305.0,2.575932429e+16,2.390608221e+16,tap-delay-start,7,2020-06-30 05:11:00
1635,0.0,2.575947464e+16,2.390623486e+16,tap-delay-start,7,2020-06-30 05:12:00
1636,289657852595.0,2.575962688e+16,2.390638689e+16,tap-delay-start,7,2020-06-30 05:13:00
1637,0.0,2.575977811e+16,2.39065404e+16,tap-delay-start,7,2020-06-30 05:14:00
1638,0.0,2.57599289e+16,2.390669233e+16,tap-delay-stop,8,2020-06-30 05:15:00
1639,289660488259.0,2.576007968e+16,2.39068441e+16,tap-delay-stop,8,2020-06-30 05:16:00
1640,289664319459.0,2.576023122e+16,2.390699759e+16,tap-delay-stop,8,2020-06-30 05:17:00
1641,0.0,2.57603816e+16,2.390714962e+16,tap-delay-stop,8,2020-06-30 05:18:00
1642,0.0,2.576053244e+16,2.390730282e+16,tap-delay-stop,8,2020-06-30 05:19:00
1643,0.0,2.5760678e+16,2.390744956e+16,tap-delay-start,7,2020-06-30 05:20:00
1644,0.0,2.576081339e+16,2.390758367e+16,tap-delay-start,7,2020-06-30 05:21:00
1645,0.0,2.576094815e+16,2.390771848e+16,tap-delay-start,7,2020-06-30 05:22:00
1646,0.0,2.576108207e+16,2.390785228e+16,tap-delay-start,7,2020-06-30 05:23:00
1647,0.0,2.576121632e+16,2.39079873e+16,tap-delay-start,7,2020-06-30 05:24:00
1648,289670007608.0,2.576135119e+16,2.390812243e+16,tap-delay-stop,8,2020-06-30 05:25:00
1649,0.0,2.576150043e+16,2.390827099e+16,tap-delay-stop,8,2020-06-30 05:26:00
1650,0.0,2.576164984e+16,2.390842216e+16,tap-delay-stop,8,2020-06-30 05:27:00
1651,0.0,2.576180055e+16,2.390857438e+16,tap-delay-stop,8,2020-06-30 05:28:00
1652,0.0,2.576195245e+16,2.390872753e+16,tap-delay-stop,8,2020-06-30 05:29:00
1653,0.0,2.576210535e+16,2.390888233e+16,tap-delay-start,7,2020-06-30 05:30:00
1654,0.0,2.576225777e+16,2.39090356e+16,tap-delay-start,7,2020-06-30 05:31:00
1655,0.0,2.576240991e+16,2.39091902e+16,tap-delay-start,7,2020-06-30 05:32:00
1656,0.0,2.576256208e+16,2.390934359e+16,tap-delay-start,7,2020-06-30 05:33:00
1657,289682327536.0,2.576271435e+16,2.390949813e+16,tap-delay-start,7,2020-06-30 05:34:00
1658,289682327536.0,2.576286628e+16,2.390965165e+16,tap-delay-start,7,2020-06-30 05:35:00
1659,289682327536.0,2.576301879e+16,2.3909805e+16,tap-delay-stop,8,2020-06-30 05:36:00
1660,0.0,2.576316996e+16,2.390995901e+16,tap-delay-stop,8,2020-06-30 05:37:00
1661,0.0,2.576332068e+16,2.391011094e+16,tap-delay-stop,8,2020-06-30 05:38:00
1662,289685600081.0,2.576347183e+16,2.391026474e+16,tap-delay-stop,8,2020-06-30 05:39:00
1663,289685600081.0,2.57636239e+16,2.391041786e+16,tap-delay-stop,8,2020-06-30 05:40:00
1664,289685600081.0,2.576377571e+16,2.391057067e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:41:00
1665,0.0,2.576392673e+16,2.391072415e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:42:00
1666,289689175905.0,2.576407849e+16,2.391087738e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:43:00
1667,0.0,2.576422967e+16,2.391103087e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:44:00
1668,0.0,2.576438061e+16,2.391118388e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:45:00
1669,289693017988.0,2.576453227e+16,2.391133697e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:46:00
1670,0.0,2.576468308e+16,2.391148937e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:47:00
1671,289696083245.0,2.576483371e+16,2.391164068e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:48:00
1672,0.0,2.576498433e+16,2.391179378e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:49:00
1673,289696083245.0,2.576513595e+16,2.391194607e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:50:00
1674,0.0,2.576528692e+16,2.391209883e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:51:00
1675,0.0,2.57654375e+16,2.391225201e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:52:00
1676,289699572390.0,2.576558913e+16,2.391240416e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:53:00
1677,0.0,2.576574042e+16,2.391255693e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:54:00
1678,289701889255.0,2.576589139e+16,2.391270977e+16,ixnetwork-bgp-injection-start,9,2020-06-30 05:55:00
1679,0.0,2.576604344e+16,2.391286244e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:56:00
1680,289705858325.0,2.576619337e+16,2.391301398e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:57:00
1681,0.0,2.576634352e+16,2.391316583e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:58:00
1682,289705858325.0,2.576649409e+16,2.391331885e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 05:59:00
1683,0.0,2.576664403e+16,2.391347119e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:00:00
1684,289705858325.0,2.5766719175e+16,2.3913546805e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:01:00
1685,0.0,2.576694481e+16,2.39137756e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:02:00
1686,0.0,2.576709629e+16,2.3913928e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:03:00
1687,289712182712.0,2.576724722e+16,2.391408171e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:04:00
1688,0.0,2.576739922e+16,2.391423381e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:05:00
1689,0.0,2.576755131e+16,2.391438727e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:06:00
1690,289715597434.0,2.5767626695e+16,2.391446362e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:07:00
1691,289715597434.0,2.576785214e+16,2.391469221e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:08:00
1692,289715597434.0,2.576800207e+16,2.391484489e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:09:00
1693,289715597434.0,2.576815279e+16,2.391499803e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:10:00
1694,289715597434.0,2.576830391e+16,2.391515012e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:11:00
1695,0.0,2.576845439e+16,2.391530244e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:12:00
1696,0.0,2.576860565e+16,2.391545378e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:13:00
1697,289724895690.0,2.576875628e+16,2.391560687e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:14:00
1698,289724895690.0,2.576890734e+16,2.39157601e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:15:00
1699,0.0,2.576905979e+16,2.391591443e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:16:00
1700,289729006672.0,2.576921247e+16,2.391606974e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:17:00
1701,289729006672.0,2.576928861e+16,2.3916146485e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:18:00
1702,0.0,2.576951627e+16,2.391637679e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:19:00
1703,0.0,2.576966902e+16,2.391653051e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:20:00
1704,289729006672.0,2.576982126e+16,2.391668351e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:21:00
1705,0.0,2.57699728e+16,2.391683806e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:22:00
1706,0.0,2.577012397e+16,2.391699041e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:23:00
1707,289736043175.0,2.577027477e+16,2.391714268e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:24:00
1708,0.0,2.577042585e+16,2.391729531e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:25:00
1709,0.0,2.57705768e+16,2.391744806e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:26:00
1710,289737934609.5,2.577072734e+16,2.391760113e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:27:00
1711,0.0,2.577087759e+16,2.391775343e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:28:00
1712,0.0,2.577102803e+16,2.391790674e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:29:00
1713,0.0,2.5771103545e+16,2.3917983085e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:30:00
1714,289741954095.0,2.577133188e+16,2.391821254e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:31:00
1715,289745413595.0,2.577148307e+16,2.391836568e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:32:00
1716,0.0,2.577163418e+16,2.391851868e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:33:00
1717,289747701726.0,2.577178612e+16,2.391867269e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:34:00
1718,0.0,2.577193806e+16,2.391882557e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:35:00
1719,0.0,2.577208898e+16,2.391897624e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:36:00
1720,0.0,2.5772164725e+16,2.391905309e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:37:00
1721,289751225125.0,2.577239115e+16,2.391928281e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:38:00
1722,289751225125.0,2.577254238e+16,2.39194357e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:39:00
1723,0.0,2.577269412e+16,2.39195892e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:40:00
1724,289751225125.0,2.577284465e+16,2.391974184e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:41:00
1725,289754585793.0,2.577299543e+16,2.391989477e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:42:00
1726,0.0,2.57731458e+16,2.392004765e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:43:00
1727,289757677118.0,2.5773221245e+16,2.3920123595e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:44:00
1728,289757677118.0,2.5773447e+16,2.39203518e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:45:00
1729,0.0,2.577359751e+16,2.392050362e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:46:00
1730,0.0,2.577374806e+16,2.392065691e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:47:00
1731,0.0,2.577389864e+16,2.392081008e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:48:00
1732,289761022366.0,2.577404959e+16,2.392096334e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:49:00
1733,0.0,2.577412554e+16,2.392104019e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:50:00
1734,289761022366.0,2.57743522e+16,2.392126969e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:51:00
1735,289764713192.0,2.577450333e+16,2.392142296e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:52:00
1736,0.0,2.577465444e+16,2.392157532e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:53:00
1737,0.0,2.577480504e+16,2.392172808e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:54:00
1738,0.0,2.577495704e+16,2.39218813e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:55:00
1739,0.0,2.577510833e+16,2.392203467e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:56:00
1740,0.0,2.5775183755e+16,2.392211126e+16,ixnetwork-bgp-injection-start,9,2020-06-30 06:57:00
1741,0.0,2.577541137e+16,2.39223398e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:58:00
1742,0.0,2.577556185e+16,2.39224918e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 06:59:00
1743,289771794951.0,2.577571281e+16,2.392264488e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:00:00
1744,0.0,2.577586368e+16,2.392279693e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:01:00
1745,289775148341.0,2.577601541e+16,2.392295015e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:02:00
1746,0.0,2.577616642e+16,2.392310243e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:03:00
1747,0.0,2.5776241675e+16,2.3923178675e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:04:00
1748,289780157581.0,2.577646803e+16,2.392340743e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:05:00
1749,0.0,2.577661978e+16,2.392356037e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:06:00
1750,0.0,2.57767709e+16,2.392371398e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:07:00
1751,289783568173.0,2.577692152e+16,2.392386628e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:08:00
1752,0.0,2.57770722e+16,2.392401911e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:09:00
1753,289783568173.0,2.577722315e+16,2.39241717e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:10:00
1754,0.0,2.577737373e+16,2.392432565e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:11:00
1755,0.0,2.577752641e+16,2.39244791e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:12:00
1756,0.0,2.577767868e+16,2.392463302e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:13:00
1757,289791195364.0,2.577782952e+16,2.392478591e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:14:00
1758,0.0,2.577798075e+16,2.39249381e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:15:00
1759,0.0,2.577813079e+16,2.392509006e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:16:00
1760,0.0,2.577828157e+16,2.392524398e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:17:00
1761,0.0,2.5778357055e+16,2.3925320355e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:18:00
1762,0.0,2.577858359e+16,2.392555041e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:19:00
1763,289796919343.0,2.577873404e+16,2.392570197e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:20:00
1764,0.0,2.577888414e+16,2.392585376e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:21:00
1765,289800454849.0,2.577903496e+16,2.392600524e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:22:00
1766,289800930968.0,2.577918456e+16,2.392615582e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:23:00
1767,0.0,2.577933366e+16,2.392630663e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:24:00
1768,0.0,2.57794841e+16,2.392645723e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:25:00
1769,0.0,2.577963388e+16,2.39266086e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:26:00
1770,289816183178.0,2.57797855e+16,2.392676129e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:27:00
1771,0.0,2.577993647e+16,2.392691291e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:28:00
1772,0.0,2.578008687e+16,2.392706544e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:29:00
1773,289816490103.0,2.578023718e+16,2.392721756e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:30:00
1774,289816490103.0,2.578038677e+16,2.392736934e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:31:00
1775,289819957657.0,2.578053807e+16,2.39275216e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:32:00
1776,0.0,2.578068917e+16,2.392767509e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:33:00
1777,0.0,2.578084129e+16,2.392782886e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:34:00
1778,289822878532.0,2.5780917325e+16,2.3927905385e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:35:00
1779,0.0,2.578114564e+16,2.392813585e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:36:00
1780,0.0,2.578129771e+16,2.392828947e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:37:00
1781,0.0,2.578144809e+16,2.392844082e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:38:00
1782,0.0,2.578159938e+16,2.39285941e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:39:00
1783,0.0,2.578175088e+16,2.392874673e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:40:00
1784,289825922230.0,2.578190086e+16,2.392889842e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:41:00
1785,0.0,2.578205191e+16,2.392905095e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:42:00
1786,0.0,2.578220253e+16,2.39292037e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:43:00
1787,0.0,2.578235439e+16,2.392935783e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:44:00
1788,0.0,2.578250553e+16,2.392951143e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:45:00
1789,0.0,2.578265767e+16,2.392966527e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:46:00
1790,289836360666.0,2.578280986e+16,2.392981844e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:47:00
1791,289836730446.0,2.578296172e+16,2.392997143e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:48:00
1792,0.0,2.578311193e+16,2.393012397e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:49:00
1793,0.0,2.578326205e+16,2.393027528e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:50:00
1794,0.0,2.578341208e+16,2.393042785e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:51:00
1795,0.0,2.578356347e+16,2.393058062e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:52:00
1796,0.0,2.578363909e+16,2.393065717e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:53:00
1797,0.0,2.57838665e+16,2.393088689e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:54:00
1798,289843310601.0,2.578401744e+16,2.393103899e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:55:00
1799,0.0,2.5784092635e+16,2.39311154e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:56:00
1800,289846880331.0,2.578432002e+16,2.393134495e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:57:00
1801,289847292065.0,2.578447255e+16,2.393149888e+16,ixnetwork-bgp-injection-start,9,2020-06-30 07:58:00
1802,0.0,2.57846243e+16,2.393165271e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 07:59:00
1803,0.0,2.578477486e+16,2.393180517e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 08:00:00
1804,289849409777.0,2.578492411e+16,2.393195581e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 08:01:00
1805,0.0,2.578507539e+16,2.393210799e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 08:02:00
1806,289853248653.0,2.578522535e+16,2.393225952e+16,ixnetwork-bgp-injection-stop,10,2020-06-30 08:03:00
1807,0.0,2.5785300655e+16,2.39323358e+16,ixnetwork-bgp-injection-start,9,2020-06-30 08:04:00
1808,0.0,2.578552644e+16,2.393256316e+16,ixnetwork-bgp-injection-start,9,2020-06-30 08:05:00
